sum_error,avg_error,probe_selection,probe_set_number,distance_function,threshold,alpha,104.16.123.96,192.112.36.4,192.203.230.10,192.33.4.12,192.36.148.17,192.5.5.241,192.58.128.30,193.0.14.129,198.41.0.4,198.97.190.53,199.7.83.42,199.7.91.13,199.9.14.201,202.12.27.33
8.69677556602216,0.6211982547158685,area,500,verloc_aprox,-1,0.1,0.6376811594202899,0.0,0.582089552238806,0.896551724137931,0.7083333333333333,0.6533333333333333,0.605263157894737,0.6041666666666667,0.875,0.9166666666666667,0.7073170731707317,0.640625,0.4285714285714286,0.4411764705882353
8.712733100233102,0.6223380785880787,area,100,constant_1.52,30,0,0.6153846153846154,0.0,0.6363636363636365,0.6666666666666667,0.5,0.6875,0.36363636363636365,0.625,1.0,1.0,0.8,0.8181818181818182,0.5,0.5
8.712733100233102,0.6223380785880787,area,100,constant_1.52,20,0,0.6153846153846154,0.0,0.6363636363636365,0.6666666666666667,0.5,0.6875,0.36363636363636365,0.625,1.0,1.0,0.8,0.8181818181818182,0.5,0.5
8.712733100233102,0.6223380785880787,area,100,constant_1.52,-1,0,0.6153846153846154,0.0,0.6363636363636365,0.6666666666666667,0.5,0.6875,0.36363636363636365,0.625,1.0,1.0,0.8,0.8181818181818182,0.5,0.5
8.720693064495928,0.6229066474639948,mesh,1.5,verloc_aprox,10,0.3,0.6603773584905661,0.0,0.6481481481481481,0.8571428571428572,0.6724137931034483,0.7047619047619048,0.6666666666666667,0.5777777777777777,0.8461538461538463,0.9333333333333333,0.6481481481481481,0.6307692307692307,0.375,0.5
8.729274885084296,0.6235196346488783,mesh,2,verloc_aprox,20,0.3,0.6442307692307692,0.0,0.6236559139784946,0.896551724137931,0.7115384615384617,0.607843137254902,0.6842105263157895,0.6,0.8571428571428572,0.9411764705882353,0.5777777777777777,0.676056338028169,0.4090909090909091,0.5
8.744899357222794,0.6246356683730568,mesh,1.5,verloc_aprox,20,0.6,0.6611570247933884,0.0,0.6371681415929205,0.9333333333333333,0.6818181818181819,0.6666666666666667,0.6515151515151515,0.5901639344262295,0.875,0.9583333333333334,0.65,0.6,0.42307692307692313,0.4166666666666667
8.753752992910732,0.6252680709221952,mesh,2,verloc_aprox,20,0.2,0.6571428571428573,0.0,0.6559139784946237,0.8888888888888888,0.7058823529411765,0.6274509803921569,0.6842105263157895,0.6,0.8636363636363638,0.9375,0.5681818181818181,0.676056338028169,0.3888888888888889,0.5
8.760319389186835,0.625737099227631,mesh,1.5,verloc_aprox,20,1,0.6610169491525424,0.0,0.6371681415929205,0.9310344827586207,0.676923076923077,0.6611570247933884,0.6567164179104479,0.6129032258064516,0.8846153846153847,0.96,0.65,0.589041095890411,0.42307692307692313,0.4166666666666667
8.765223372981836,0.6260873837844169,mesh,2,verloc_aprox,-1,0.3,0.6476190476190475,0.0,0.6276595744680851,0.90625,0.7115384615384617,0.6153846153846154,0.6724137931034483,0.6,0.8695652173913044,0.9473684210526316,0.5777777777777777,0.6805555555555556,0.4090909090909091,0.5
8.765673302609384,0.6261195216149561,mesh,2,verloc_aprox,30,0.3,0.6442307692307692,0.0,0.6236559139784946,0.90625,0.7115384615384617,0.6116504854368932,0.6842105263157895,0.6,0.8636363636363638,0.95,0.5777777777777777,0.676056338028169,0.4166666666666667,0.5
8.766350362707236,0.6261678830505168,mesh,1.5,verloc_aprox,20,0.9,0.6638655462184875,0.0,0.6371681415929205,0.9333333333333333,0.6865671641791045,0.6639344262295082,0.6515151515151515,0.6065573770491803,0.875,0.9583333333333334,0.6557377049180328,0.5945945945945946,0.42307692307692313,0.4166666666666667
8.769082603144394,0.6263630430817425,mesh,1.5,verloc_aprox,20,0.8,0.6638655462184875,0.0,0.6371681415929205,0.9333333333333333,0.6865671641791045,0.6666666666666667,0.6515151515151515,0.6065573770491803,0.875,0.9583333333333334,0.6557377049180328,0.5945945945945946,0.42307692307692313,0.4166666666666667
8.770289338313193,0.6264492384509424,mesh,1.5,verloc_aprox,10,0.1,0.679245283018868,0.0,0.6603773584905661,0.8461538461538463,0.6896551724137931,0.7075471698113208,0.6557377049180328,0.5777777777777777,0.8333333333333334,0.9375,0.6981132075471699,0.6515151515151515,0.33333333333333337,0.5
8.771333925207719,0.6265238518005516,mesh,1,verloc_aprox,10,1,0.6788321167883212,0.0,0.6296296296296298,0.84,0.7397260273972603,0.6712328767123288,0.7252747252747254,0.6101694915254237,0.8636363636363638,0.8947368421052632,0.6818181818181819,0.6382978723404256,0.3888888888888889,0.4090909090909091
8.77556174993559,0.6268258392811137,mesh,1.5,verloc_aprox,20,0.7,0.6611570247933884,0.0,0.6371681415929205,0.9333333333333333,0.7014925373134329,0.6666666666666667,0.6515151515151515,0.6065573770491803,0.875,0.9583333333333334,0.65,0.5945945945945946,0.42307692307692313,0.4166666666666667
8.779886537576527,0.6271347526840378,mesh,1.5,verloc_aprox,20,0.5,0.6611570247933884,0.0,0.6517857142857143,0.9333333333333333,0.6818181818181819,0.6639344262295082,0.6567164179104479,0.5967741935483871,0.875,0.9583333333333334,0.6612903225806452,0.6,0.42307692307692313,0.4166666666666667
8.78601234109641,0.6275723100783149,mesh,2,verloc_aprox,30,0.2,0.6571428571428573,0.0,0.6559139784946237,0.896551724137931,0.7058823529411765,0.6310679611650486,0.6842105263157895,0.6,0.8636363636363638,0.9473684210526316,0.5681818181818181,0.676056338028169,0.4,0.5
8.78613407344747,0.627581005246248,mesh,1,verloc_aprox,10,0.9,0.6788321167883212,0.0,0.6296296296296298,0.84,0.75,0.6689655172413793,0.7282608695652174,0.6101694915254237,0.8636363636363638,0.8947368421052632,0.6818181818181819,0.6421052631578947,0.3888888888888889,0.4090909090909091
8.794611125983833,0.6281865089988453,mesh,1,verloc_aprox,10,0.8,0.6788321167883212,0.0,0.6296296296296298,0.84,0.75,0.6689655172413793,0.7282608695652174,0.6101694915254237,0.8636363636363638,0.8947368421052632,0.6865671641791045,0.6458333333333333,0.3888888888888889,0.4090909090909091
8.796210651582959,0.6283007608273542,mesh,1.5,verloc_aprox,30,0.6,0.6611570247933884,0.0,0.6371681415929205,0.9375,0.6818181818181819,0.6693548387096775,0.6567164179104479,0.5901639344262295,0.8888888888888888,0.9615384615384616,0.65,0.6,0.4285714285714286,0.4333333333333334
8.796315238799137,0.6283082313427955,area,500,verloc_aprox,20,0,0.6527777777777778,0.0,0.582089552238806,0.90625,0.6956521739130435,0.6666666666666667,0.641025641025641,0.5957446808510639,0.875,0.9130434782608696,0.7948717948717949,0.6307692307692307,0.4090909090909091,0.4333333333333334
8.807625278507901,0.6291160913219929,mesh,2,verloc_aprox,-1,0.2,0.6603773584905661,0.0,0.6595744680851063,0.9,0.7058823529411765,0.6346153846153847,0.6724137931034483,0.6,0.8695652173913044,0.9473684210526316,0.5681818181818181,0.6805555555555556,0.4090909090909091,0.5
8.808023955352821,0.6291445682394874,mesh,1.5,verloc_aprox,20,0.4,0.6666666666666667,0.0,0.6460176991150444,0.935483870967742,0.696969696969697,0.6747967479674797,0.6567164179104479,0.5967741935483871,0.875,0.9565217391304348,0.65,0.6133333333333334,0.42307692307692313,0.4166666666666667
8.809654941450663,0.6292610672464758,mesh,1.5,verloc_aprox,30,1,0.6610169491525424,0.0,0.6371681415929205,0.935483870967742,0.676923076923077,0.6639344262295082,0.6617647058823529,0.6129032258064516,0.896551724137931,0.962962962962963,0.65,0.589041095890411,0.4285714285714286,0.4333333333333334
8.81388758202774,0.6295633987162672,mesh,1,verloc_aprox,10,0.7,0.6811594202898551,0.0,0.6296296296296298,0.84,0.75,0.6689655172413793,0.7282608695652174,0.6271186440677966,0.8636363636363638,0.8947368421052632,0.6865671641791045,0.6458333333333333,0.3888888888888889,0.4090909090909091
8.817705725461547,0.6298361232472534,mesh,1.5,verloc_aprox,30,0.9,0.6638655462184875,0.0,0.6371681415929205,0.9375,0.6865671641791045,0.6666666666666667,0.6567164179104479,0.6065573770491803,0.8888888888888888,0.9615384615384616,0.6557377049180328,0.5945945945945946,0.4285714285714286,0.4333333333333334
8.820001238540682,0.6300000884671916,mesh,1.5,verloc_aprox,-1,0.6,0.6611570247933884,0.0,0.6371681415929205,0.9375,0.6865671641791045,0.6693548387096775,0.6617647058823529,0.5901639344262295,0.8928571428571429,0.9615384615384616,0.65,0.605263157894737,0.4333333333333334,0.4333333333333334
8.820393897504557,0.6300281355360399,mesh,1.5,verloc_aprox,30,0.8,0.6638655462184875,0.0,0.6371681415929205,0.9375,0.6865671641791045,0.6693548387096775,0.6567164179104479,0.6065573770491803,0.8888888888888888,0.9615384615384616,0.6557377049180328,0.5945945945945946,0.4285714285714286,0.4333333333333334
8.822760226969741,0.6301971590692672,mesh,1.5,verloc_aprox,-1,1,0.6610169491525424,0.0,0.6371681415929205,0.935483870967742,0.6818181818181819,0.6639344262295082,0.6617647058823529,0.6129032258064516,0.9,0.962962962962963,0.65,0.589041095890411,0.4333333333333334,0.4333333333333334
8.822764739728427,0.6301974814091734,mesh,1,verloc_aprox,10,0.6,0.6811594202898551,0.0,0.6323529411764706,0.8461538461538463,0.75,0.6689655172413793,0.7282608695652174,0.6271186440677966,0.8636363636363638,0.8947368421052632,0.6865671641791045,0.6458333333333333,0.3888888888888889,0.4090909090909091
8.826873044295755,0.630490931735411,mesh,1.5,verloc_aprox,30,0.7,0.6611570247933884,0.0,0.6371681415929205,0.9375,0.7014925373134329,0.6693548387096775,0.6567164179104479,0.6065573770491803,0.8888888888888888,0.9615384615384616,0.65,0.5945945945945946,0.4285714285714286,0.4333333333333334
8.827192321122562,0.6305137372230402,mesh,1,verloc_aprox,10,0.5,0.6762589928057554,0.0,0.6323529411764706,0.8518518518518519,0.75,0.6666666666666667,0.7282608695652174,0.6271186440677966,0.8695652173913044,0.8947368421052632,0.6865671641791045,0.6458333333333333,0.3888888888888889,0.4090909090909091
8.831045190600838,0.6307889421857741,mesh,1.5,verloc_aprox,-1,0.9,0.6638655462184875,0.0,0.6371681415929205,0.9375,0.6911764705882353,0.6666666666666667,0.6567164179104479,0.6065573770491803,0.8928571428571429,0.9615384615384616,0.6557377049180328,0.5945945945945946,0.4333333333333334,0.4333333333333334
8.83108892190745,0.630792065850532,mesh,1.5,verloc_aprox,30,0.5,0.6611570247933884,0.0,0.6517857142857143,0.9375,0.6818181818181819,0.6666666666666667,0.6617647058823529,0.5967741935483871,0.8888888888888888,0.9615384615384616,0.6612903225806452,0.6,0.4285714285714286,0.4333333333333334
8.833701917763738,0.6309787084116956,mesh,1,verloc_aprox,10,0.4,0.6762589928057554,0.0,0.6323529411764706,0.8461538461538463,0.75,0.6736111111111112,0.7282608695652174,0.6271186440677966,0.8695652173913044,0.9,0.6865671641791045,0.6458333333333333,0.3888888888888889,0.4090909090909091
8.833733362643848,0.6309809544745606,mesh,1.5,verloc_aprox,-1,0.8,0.6638655462184875,0.0,0.6371681415929205,0.9375,0.6911764705882353,0.6693548387096775,0.6567164179104479,0.6065573770491803,0.8928571428571429,0.9615384615384616,0.6557377049180328,0.5945945945945946,0.4333333333333334,0.4333333333333334
8.845041306625562,0.6317886647589688,mesh,1.5,verloc_aprox,-1,0.7,0.6611570247933884,0.0,0.6371681415929205,0.9375,0.7058823529411765,0.6693548387096775,0.6617647058823529,0.6065573770491803,0.8928571428571429,0.9615384615384616,0.65,0.5945945945945946,0.4333333333333334,0.4333333333333334
8.854733181677583,0.6324809415483986,mesh,1.5,verloc_aprox,-1,0.5,0.6611570247933884,0.0,0.6517857142857143,0.9375,0.6865671641791045,0.6666666666666667,0.6666666666666667,0.5967741935483871,0.8928571428571429,0.9615384615384616,0.6612903225806452,0.605263157894737,0.4333333333333334,0.4333333333333334
8.855898381000946,0.6325641700714961,mesh,2,verloc_aprox,20,0.1,0.6571428571428573,0.0,0.6559139784946237,0.8888888888888888,0.7058823529411765,0.6336633663366338,0.7017543859649122,0.673913043478261,0.8636363636363638,0.9333333333333333,0.5909090909090908,0.6619718309859155,0.3888888888888889,0.5
8.857086451137908,0.6326490322241363,mesh,1,verloc_aprox,10,0.3,0.6785714285714286,0.0,0.6370370370370371,0.84,0.75,0.6758620689655173,0.7282608695652174,0.6271186440677966,0.8695652173913044,0.8947368421052632,0.7121212121212122,0.6458333333333333,0.3888888888888889,0.4090909090909091
8.859133240541782,0.6327952314672701,mesh,1.5,verloc_aprox,30,0.4,0.6666666666666667,0.0,0.6460176991150444,0.9393939393939394,0.696969696969697,0.6774193548387097,0.6617647058823529,0.5967741935483871,0.8888888888888888,0.96,0.65,0.6133333333333334,0.4285714285714286,0.4333333333333334
8.872082312522663,0.6337201651801901,area,500,verloc_aprox,30,0,0.6575342465753424,0.0,0.582089552238806,0.90625,0.7083333333333333,0.6666666666666667,0.641025641025641,0.6041666666666667,0.8787878787878788,0.9285714285714286,0.7948717948717949,0.6307692307692307,0.4285714285714286,0.44444444444444453
8.881635179929631,0.6344025128521166,mesh,1,verloc_aprox,10,0.2,0.6950354609929078,0.0,0.6444444444444445,0.84,0.7464788732394366,0.678082191780822,0.7252747252747254,0.6379310344827587,0.8695652173913044,0.8888888888888888,0.7121212121212122,0.6458333333333333,0.3888888888888889,0.4090909090909091
8.882375919698237,0.6344554228355883,mesh,1.5,verloc_aprox,-1,0.4,0.6666666666666667,0.0,0.6460176991150444,0.9393939393939394,0.7014925373134329,0.6774193548387097,0.6666666666666667,0.5967741935483871,0.8928571428571429,0.96,0.65,0.618421052631579,0.4333333333333334,0.4333333333333334
8.889449259301374,0.6349606613786696,area,500,verloc_aprox,-1,0,0.6575342465753424,0.0,0.582089552238806,0.90625,0.7083333333333333,0.6666666666666667,0.641025641025641,0.6041666666666667,0.8787878787878788,0.9333333333333333,0.7948717948717949,0.6307692307692307,0.4411764705882353,0.44444444444444453
8.892276064958192,0.6351625760684423,mesh,1,verloc_aprox,10,0.1,0.6928571428571428,0.0,0.6444444444444445,0.84,0.7323943661971831,0.6896551724137931,0.7333333333333334,0.6551724137931034,0.8636363636363638,0.9,0.696969696969697,0.6458333333333333,0.3888888888888889,0.4090909090909091
8.905651978677637,0.6361179984769739,mesh,1.5,verloc_aprox,10,0,0.6886792452830188,0.0,0.6666666666666667,0.8461538461538463,0.6896551724137931,0.7009345794392524,0.6557377049180328,0.6086956521739131,0.9230769230769231,0.9375,0.7037037037037037,0.6515151515151515,0.33333333333333337,0.5
8.907318713550398,0.6362370509678855,mesh,2,verloc_aprox,30,0.1,0.6571428571428573,0.0,0.6559139784946237,0.896551724137931,0.7058823529411765,0.6372549019607843,0.7017543859649122,0.673913043478261,0.8695652173913044,0.9473684210526316,0.5909090909090908,0.6619718309859155,0.4090909090909091,0.5
8.91127639218952,0.6365197422992515,mesh,1,verloc_aprox,10,0,0.6906474820143885,0.0,0.6569343065693432,0.8333333333333334,0.7534246575342466,0.6944444444444444,0.7362637362637363,0.6724137931034483,0.8636363636363638,0.9,0.6865671641791045,0.6458333333333333,0.3888888888888889,0.3888888888888889
8.911897067007065,0.6365640762147903,mesh,1.5,verloc_aprox,20,0.3,0.6722689075630253,0.0,0.663716814159292,0.9285714285714286,0.6923076923076923,0.7,0.6764705882352942,0.6166666666666667,0.875,0.9565217391304348,0.65,0.6351351351351352,0.4285714285714286,0.4166666666666667
8.923555438385375,0.6373968170275269,mesh,2,verloc_aprox,-1,0.1,0.6571428571428573,0.0,0.6595744680851063,0.9,0.7058823529411765,0.6407766990291262,0.6896551724137931,0.673913043478261,0.875,0.9473684210526316,0.5909090909090908,0.6666666666666667,0.4166666666666667,0.5
8.932448270727862,0.6380320193377045,mesh,1.5,verloc_aprox,20,0.2,0.6890756302521008,0.0,0.6607142857142857,0.8888888888888888,0.7121212121212122,0.7107438016528926,0.6567164179104479,0.6333333333333334,0.88,0.9583333333333334,0.65,0.6527777777777778,0.42307692307692313,0.4166666666666667
8.95954828691532,0.6399677347796655,mesh,1.5,verloc_aprox,30,0.3,0.6722689075630253,0.0,0.663716814159292,0.9375,0.6923076923076923,0.7,0.6811594202898551,0.6166666666666667,0.8888888888888888,0.96,0.65,0.6351351351351352,0.4285714285714286,0.4333333333333334
8.984562413991432,0.641754458142245,mesh,1.5,verloc_aprox,30,0.2,0.6890756302521008,0.0,0.6607142857142857,0.9032258064516129,0.7121212121212122,0.7107438016528926,0.6617647058823529,0.6333333333333334,0.8928571428571429,0.9615384615384616,0.65,0.6527777777777778,0.42307692307692313,0.4333333333333334
8.98900618610642,0.6420718704361728,mesh,1.5,verloc_aprox,-1,0.3,0.6722689075630253,0.0,0.663716814159292,0.9375,0.696969696969697,0.7024793388429752,0.6857142857142857,0.6166666666666667,0.8928571428571429,0.96,0.65,0.64,0.4375,0.4333333333333334
9.0,0.6428571428571429,mesh,1,verloc_aprox,0.5,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5
9.0,0.6428571428571429,mesh,1,verloc_aprox,0.5,0.9,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5
9.0,0.6428571428571429,mesh,1,verloc_aprox,0.5,0.8,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5
9.0,0.6428571428571429,mesh,1,verloc_aprox,0.5,0.7,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5
9.0,0.6428571428571429,mesh,1,verloc_aprox,0.5,0.6,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5
9.0,0.6428571428571429,mesh,1,verloc_aprox,0.5,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5
9.0,0.6428571428571429,mesh,1,verloc_aprox,0.5,0.4,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5
9.0,0.6428571428571429,mesh,1,verloc_aprox,0.5,0.3,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5
9.0,0.6428571428571429,mesh,1,verloc_aprox,0.5,0.2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5
9.0,0.6428571428571429,mesh,1,verloc_aprox,0.5,0.1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5
9.0,0.6428571428571429,mesh,1,verloc_aprox,0.5,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5
9.0,0.6428571428571429,area,100,constant_1.52,1,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5
9.0,0.6428571428571429,area,100,constant_1.52,1,0.9,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5
9.0,0.6428571428571429,area,100,constant_1.52,1,0.8,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5
9.0,0.6428571428571429,area,100,constant_1.52,1,0.7,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5
9.0,0.6428571428571429,area,100,constant_1.52,1,0.6,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5
9.0,0.6428571428571429,area,100,constant_1.52,1,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5
9.0,0.6428571428571429,area,100,constant_1.52,1,0.4,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5
9.0,0.6428571428571429,area,100,constant_1.52,1,0.3,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5
9.0,0.6428571428571429,area,100,constant_1.52,1,0.2,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5
9.0,0.6428571428571429,area,100,constant_1.52,1,0.1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5
9.0,0.6428571428571429,area,100,constant_1.52,1,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5
9.006806836115365,0.6433433454368117,mesh,1.5,verloc_aprox,20,0.1,0.6967213114754098,0.0,0.663716814159292,0.896551724137931,0.7272727272727273,0.71900826446281,0.6470588235294118,0.639344262295082,0.88,0.9565217391304348,0.6833333333333333,0.6575342465753424,0.42307692307692313,0.4166666666666667
9.019006152549192,0.644214725182085,mesh,1.5,verloc_aprox,-1,0.2,0.6890756302521008,0.0,0.6607142857142857,0.9032258064516129,0.7164179104477613,0.7131147540983607,0.6666666666666667,0.6333333333333334,0.896551724137931,0.9615384615384616,0.65,0.6575342465753424,0.4333333333333334,0.4375
9.026136363636363,0.644724025974026,area,100,constant_1.52,5,0,0.7272727272727273,0.0,0.6363636363636365,1.0,0.5,0.6875,0.25,0.625,1.0,1.0,0.8,0.8,0.5,0.5
9.028071537693116,0.6448622526923655,mesh,2,verloc_aprox,20,0,0.6666666666666667,0.0,0.6770833333333333,0.8928571428571429,0.7254901960784315,0.64,0.6896551724137931,0.6595744680851063,0.8636363636363638,0.9375,0.6136363636363638,0.6619718309859155,0.5,0.5
9.05686905504253,0.6469192182173233,mesh,2,verloc_aprox,30,0,0.6666666666666667,0.0,0.6770833333333333,0.9032258064516129,0.7254901960784315,0.64,0.6896551724137931,0.6595744680851063,0.8695652173913044,0.95,0.6136363636363638,0.6619718309859155,0.5,0.5
9.057585234847839,0.6469703739177027,mesh,1.5,verloc_aprox,30,0.1,0.6967213114754098,0.0,0.663716814159292,0.90625,0.7272727272727273,0.71900826446281,0.6521739130434783,0.639344262295082,0.8928571428571429,0.962962962962963,0.6833333333333333,0.6575342465753424,0.42307692307692313,0.4333333333333334
9.072382664751029,0.6480273331965021,mesh,2,verloc_aprox,-1,0,0.6634615384615385,0.0,0.6804123711340206,0.9032258064516129,0.7254901960784315,0.64,0.6949152542372881,0.6595744680851063,0.875,0.95,0.6136363636363638,0.6666666666666667,0.5,0.5
9.083812272046835,0.648843733717631,mesh,1.5,verloc_aprox,-1,0.1,0.6967213114754098,0.0,0.663716814159292,0.90625,0.7313432835820897,0.7213114754098361,0.6571428571428573,0.639344262295082,0.8928571428571429,0.962962962962963,0.6833333333333333,0.6621621621621623,0.4333333333333334,0.4333333333333334
9.093307971882723,0.649521997991623,mesh,1,verloc_aprox,20,1,0.6938775510204083,0.0,0.6453900709219857,0.8974358974358975,0.759493670886076,0.6709677419354839,0.731958762886598,0.6376811594202899,0.9032258064516129,0.9285714285714286,0.6933333333333334,0.6568627450980392,0.4333333333333334,0.4411764705882353
9.105319514727482,0.6503799653376772,mesh,1,verloc_aprox,20,0.8,0.6870748299319728,0.0,0.6453900709219857,0.8974358974358975,0.7692307692307693,0.6688311688311689,0.7346938775510203,0.6285714285714286,0.90625,0.9285714285714286,0.7012987012987013,0.6634615384615385,0.4333333333333334,0.4411764705882353
9.109999234995152,0.6507142310710823,mesh,1,verloc_aprox,20,0.9,0.6938775510204083,0.0,0.6453900709219857,0.8974358974358975,0.7692307692307693,0.6688311688311689,0.7346938775510203,0.6376811594202899,0.90625,0.9285714285714286,0.6933333333333334,0.6601941747572816,0.4333333333333334,0.4411764705882353
9.13106550223963,0.6522189644456878,mesh,1,verloc_aprox,30,1,0.6938775510204083,0.0,0.6453900709219857,0.9024390243902439,0.759493670886076,0.6709677419354839,0.731958762886598,0.6376811594202899,0.911764705882353,0.935483870967742,0.6933333333333334,0.6568627450980392,0.44444444444444453,0.4473684210526316
9.13168525152896,0.6522632322520686,mesh,1,verloc_aprox,20,0.4,0.6845637583892619,0.0,0.647887323943662,0.8974358974358975,0.7721518987341773,0.6797385620915033,0.7346938775510203,0.6428571428571429,0.90625,0.9230769230769231,0.7012987012987013,0.6568627450980392,0.4375,0.4473684210526316
9.133893838888891,0.6524209884920635,mesh,1,verloc_aprox,20,0.5,0.6845637583892619,0.0,0.647887323943662,0.9,0.7721518987341773,0.673202614379085,0.7346938775510203,0.6428571428571429,0.90625,0.925925925925926,0.7012987012987013,0.6601941747572816,0.4375,0.4473684210526316
9.137326174731722,0.6526661553379801,mesh,1,verloc_aprox,20,0.7,0.6891891891891893,0.0,0.6453900709219857,0.8974358974358975,0.7721518987341773,0.6753246753246753,0.7346938775510203,0.6428571428571429,0.90625,0.9285714285714286,0.7012987012987013,0.6634615384615385,0.4333333333333334,0.4473684210526316
9.138660485774382,0.6527614632695988,mesh,1,verloc_aprox,-1,1,0.6938775510204083,0.0,0.647887323943662,0.9024390243902439,0.759493670886076,0.6730769230769231,0.7244897959183674,0.6376811594202899,0.9166666666666667,0.935483870967742,0.6933333333333334,0.6568627450980392,0.4473684210526316,0.45
9.144849856723491,0.6532035611945349,mesh,1,verloc_aprox,20,0.6,0.6891891891891893,0.0,0.6503496503496504,0.9,0.7721518987341773,0.6753246753246753,0.7346938775510203,0.6428571428571429,0.90625,0.9285714285714286,0.7012987012987013,0.6634615384615385,0.4333333333333334,0.4473684210526316
9.144954812320314,0.6532110580228796,mesh,1,verloc_aprox,30,0.8,0.6870748299319728,0.0,0.6453900709219857,0.9024390243902439,0.7692307692307693,0.6688311688311689,0.7346938775510203,0.6285714285714286,0.9166666666666667,0.935483870967742,0.7012987012987013,0.6634615384615385,0.44444444444444453,0.4473684210526316
9.148960539870199,0.6534971814192999,mesh,1,verloc_aprox,20,0.3,0.6866666666666668,0.0,0.6524822695035462,0.8974358974358975,0.7721518987341773,0.6818181818181819,0.7216494845360826,0.6428571428571429,0.9090909090909091,0.9230769230769231,0.72,0.6568627450980392,0.4375,0.4473684210526316
9.149634532587987,0.6535453237562847,mesh,1,verloc_aprox,30,0.9,0.6938775510204083,0.0,0.6453900709219857,0.9024390243902439,0.7692307692307693,0.6688311688311689,0.7346938775510203,0.6376811594202899,0.9166666666666667,0.935483870967742,0.6933333333333334,0.6601941747572816,0.44444444444444453,0.4473684210526316
9.15199142500808,0.6537136732148627,mesh,1,verloc_aprox,-1,0.8,0.6870748299319728,0.0,0.647887323943662,0.9024390243902439,0.7692307692307693,0.6709677419354839,0.7272727272727273,0.6285714285714286,0.918918918918919,0.9375,0.7012987012987013,0.6634615384615385,0.4473684210526316,0.45
9.15667114527575,0.6540479389482678,mesh,1,verloc_aprox,-1,0.9,0.6938775510204083,0.0,0.647887323943662,0.9024390243902439,0.7692307692307693,0.6709677419354839,0.7272727272727273,0.6376811594202899,0.918918918918919,0.9375,0.6933333333333334,0.6601941747572816,0.4473684210526316,0.45
9.173511307740231,0.6552508076957307,mesh,1,verloc_aprox,30,0.5,0.6845637583892619,0.0,0.647887323943662,0.9047619047619048,0.7721518987341773,0.673202614379085,0.7346938775510203,0.6428571428571429,0.9166666666666667,0.935483870967742,0.7012987012987013,0.6601941747572816,0.4473684210526316,0.4523809523809524
9.174392945421745,0.6553137818158389,mesh,1,verloc_aprox,30,0.4,0.6845637583892619,0.0,0.647887323943662,0.9024390243902439,0.7721518987341773,0.6797385620915033,0.7346938775510203,0.6428571428571429,0.9166666666666667,0.935483870967742,0.7012987012987013,0.6568627450980392,0.4473684210526316,0.4523809523809524
9.177798182220739,0.6555570130157671,mesh,1,verloc_aprox,30,0.7,0.6891891891891893,0.0,0.6453900709219857,0.9024390243902439,0.7721518987341773,0.6753246753246753,0.7346938775510203,0.6428571428571429,0.9166666666666667,0.9375,0.7012987012987013,0.6634615384615385,0.44444444444444453,0.4523809523809524
