,target,probes_file,probe_selection,probe_set_number,threshold,alpha,Accuracy,Precision,Recall,F1,distance_function,gt_instances_in_region,filename
128,192.36.148.17,North-Central-section_1.5.json,mesh,1.5,-1.0,1.0,0.5185185185185185,1.0,0.5185185185185185,0.6829268292682926,constant_1.52,27,192.36.148.17_North-Central-section_1.5_52653398_1.0_-1.0_0_root_servers_I.json
129,192.36.148.17,North-Central-section_1.5.json,mesh,1.5,5.0,0.7,0.5185185185185185,1.0,0.5185185185185185,0.6829268292682926,constant_1.52,27,192.36.148.17_North-Central-section_1.5_52653398_0.7_5.0_0_root_servers_I.json
130,192.36.148.17,North-Central-section_1.5.json,mesh,1.5,5.0,0.8,0.5185185185185185,1.0,0.5185185185185185,0.6829268292682926,constant_1.52,27,192.36.148.17_North-Central-section_1.5_52653398_0.8_5.0_0_root_servers_I.json
131,192.36.148.17,North-Central-section_1.5.json,mesh,1.5,5.0,0.9,0.5185185185185185,1.0,0.5185185185185185,0.6829268292682926,constant_1.52,27,192.36.148.17_North-Central-section_1.5_52653398_0.9_5.0_0_root_servers_I.json
132,192.36.148.17,North-Central-section_1.5.json,mesh,1.5,5.0,1.0,0.5185185185185185,1.0,0.5185185185185185,0.6829268292682926,constant_1.52,27,192.36.148.17_North-Central-section_1.5_52653398_1.0_5.0_0_root_servers_I.json
133,192.36.148.17,North-Central-section_1.5.json,mesh,1.5,10.0,0.7,0.5185185185185185,1.0,0.5185185185185185,0.6829268292682926,constant_1.52,27,192.36.148.17_North-Central-section_1.5_52653398_0.7_10.0_0_root_servers_I.json
134,192.36.148.17,North-Central-section_1.5.json,mesh,1.5,10.0,0.8,0.5185185185185185,1.0,0.5185185185185185,0.6829268292682926,constant_1.52,27,192.36.148.17_North-Central-section_1.5_52653398_0.8_10.0_0_root_servers_I.json
135,192.36.148.17,North-Central-section_1.5.json,mesh,1.5,10.0,0.9,0.5185185185185185,1.0,0.5185185185185185,0.6829268292682926,constant_1.52,27,192.36.148.17_North-Central-section_1.5_52653398_0.9_10.0_0_root_servers_I.json
136,192.36.148.17,North-Central-section_1.5.json,mesh,1.5,10.0,1.0,0.5185185185185185,1.0,0.5185185185185185,0.6829268292682926,constant_1.52,27,192.36.148.17_North-Central-section_1.5_52653398_1.0_10.0_0_root_servers_I.json
137,192.36.148.17,North-Central-section_1.5.json,mesh,1.5,20.0,0.7,0.5185185185185185,1.0,0.5185185185185185,0.6829268292682926,constant_1.52,27,192.36.148.17_North-Central-section_1.5_52653398_0.7_20.0_0_root_servers_I.json
138,192.36.148.17,North-Central-section_1.5.json,mesh,1.5,20.0,0.8,0.5185185185185185,1.0,0.5185185185185185,0.6829268292682926,constant_1.52,27,192.36.148.17_North-Central-section_1.5_52653398_0.8_20.0_0_root_servers_I.json
139,192.36.148.17,North-Central-section_1.5.json,mesh,1.5,20.0,0.9,0.5185185185185185,1.0,0.5185185185185185,0.6829268292682926,constant_1.52,27,192.36.148.17_North-Central-section_1.5_52653398_0.9_20.0_0_root_servers_I.json
140,192.36.148.17,North-Central-section_1.5.json,mesh,1.5,20.0,1.0,0.5185185185185185,1.0,0.5185185185185185,0.6829268292682926,constant_1.52,27,192.36.148.17_North-Central-section_1.5_52653398_1.0_20.0_0_root_servers_I.json
141,192.36.148.17,North-Central-section_1.5.json,mesh,1.5,30.0,0.7,0.5185185185185185,1.0,0.5185185185185185,0.6829268292682926,constant_1.52,27,192.36.148.17_North-Central-section_1.5_52653398_0.7_30.0_0_root_servers_I.json
142,192.36.148.17,North-Central-section_1.5.json,mesh,1.5,30.0,0.8,0.5185185185185185,1.0,0.5185185185185185,0.6829268292682926,constant_1.52,27,192.36.148.17_North-Central-section_1.5_52653398_0.8_30.0_0_root_servers_I.json
143,192.36.148.17,North-Central-section_1.5.json,mesh,1.5,30.0,0.9,0.5185185185185185,1.0,0.5185185185185185,0.6829268292682926,constant_1.52,27,192.36.148.17_North-Central-section_1.5_52653398_0.9_30.0_0_root_servers_I.json
144,192.36.148.17,North-Central-section_1.5.json,mesh,1.5,30.0,1.0,0.5185185185185185,1.0,0.5185185185185185,0.6829268292682926,constant_1.52,27,192.36.148.17_North-Central-section_1.5_52653398_1.0_30.0_0_root_servers_I.json
145,198.97.190.53,North-Central_500.json,area,500.0,-1.0,0.0,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.0_-1.0_0_root_servers_H.json
146,198.97.190.53,North-Central_500.json,area,500.0,-1.0,0.1,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.1_-1.0_0_root_servers_H.json
147,198.97.190.53,North-Central_500.json,area,500.0,-1.0,0.2,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.2_-1.0_0_root_servers_H.json
148,198.97.190.53,North-Central_500.json,area,500.0,-1.0,0.3,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.3_-1.0_0_root_servers_H.json
149,198.97.190.53,North-Central_500.json,area,500.0,-1.0,0.4,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.4_-1.0_0_root_servers_H.json
150,198.97.190.53,North-Central_500.json,area,500.0,-1.0,0.5,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.5_-1.0_0_root_servers_H.json
151,198.97.190.53,North-Central_500.json,area,500.0,-1.0,0.6,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.6_-1.0_0_root_servers_H.json
152,198.97.190.53,North-Central_500.json,area,500.0,-1.0,0.7,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.7_-1.0_0_root_servers_H.json
153,198.97.190.53,North-Central_500.json,area,500.0,-1.0,0.8,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.8_-1.0_0_root_servers_H.json
154,198.97.190.53,North-Central_500.json,area,500.0,-1.0,0.9,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.9_-1.0_0_root_servers_H.json
155,198.97.190.53,North-Central_500.json,area,500.0,-1.0,1.0,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_1.0_-1.0_0_root_servers_H.json
156,198.97.190.53,North-Central_1000.json,area,1000.0,1.0,0.0,1.0,1.0,1.0,1.0,verloc_aprox,2,198.97.190.53_North-Central_1000_52071953_0.0_1.0_0_root_servers_H.json
157,198.97.190.53,North-Central_500.json,area,500.0,1.0,0.0,1.0,1.0,1.0,1.0,verloc_aprox,2,198.97.190.53_North-Central_500_52071749_0.0_1.0_0_root_servers_H.json
158,198.97.190.53,North-Central_1000.json,area,1000.0,1.0,0.0,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_1000_52071953_0.0_1.0_0_root_servers_H.json
159,198.97.190.53,North-Central_500.json,area,500.0,1.0,0.0,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.0_1.0_0_root_servers_H.json
160,198.97.190.53,North-Central_1000.json,area,1000.0,1.0,0.1,1.0,1.0,1.0,1.0,verloc_aprox,2,198.97.190.53_North-Central_1000_52071953_0.1_1.0_0_root_servers_H.json
161,198.97.190.53,North-Central_500.json,area,500.0,1.0,0.1,1.0,1.0,1.0,1.0,verloc_aprox,2,198.97.190.53_North-Central_500_52071749_0.1_1.0_0_root_servers_H.json
162,198.97.190.53,North-Central_1000.json,area,1000.0,1.0,0.1,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_1000_52071953_0.1_1.0_0_root_servers_H.json
163,198.97.190.53,North-Central_500.json,area,500.0,1.0,0.1,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.1_1.0_0_root_servers_H.json
164,198.97.190.53,North-Central_1000.json,area,1000.0,1.0,0.2,1.0,1.0,1.0,1.0,verloc_aprox,2,198.97.190.53_North-Central_1000_52071953_0.2_1.0_0_root_servers_H.json
165,198.97.190.53,North-Central_500.json,area,500.0,1.0,0.2,1.0,1.0,1.0,1.0,verloc_aprox,2,198.97.190.53_North-Central_500_52071749_0.2_1.0_0_root_servers_H.json
166,198.97.190.53,North-Central_1000.json,area,1000.0,1.0,0.2,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_1000_52071953_0.2_1.0_0_root_servers_H.json
167,198.97.190.53,North-Central_500.json,area,500.0,1.0,0.2,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.2_1.0_0_root_servers_H.json
168,198.97.190.53,North-Central_1000.json,area,1000.0,1.0,0.3,1.0,1.0,1.0,1.0,verloc_aprox,2,198.97.190.53_North-Central_1000_52071953_0.3_1.0_0_root_servers_H.json
169,198.97.190.53,North-Central_500.json,area,500.0,1.0,0.3,1.0,1.0,1.0,1.0,verloc_aprox,2,198.97.190.53_North-Central_500_52071749_0.3_1.0_0_root_servers_H.json
170,198.97.190.53,North-Central_1000.json,area,1000.0,1.0,0.3,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_1000_52071953_0.3_1.0_0_root_servers_H.json
171,198.97.190.53,North-Central_500.json,area,500.0,1.0,0.3,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.3_1.0_0_root_servers_H.json
172,198.97.190.53,North-Central_1000.json,area,1000.0,1.0,0.4,1.0,1.0,1.0,1.0,verloc_aprox,2,198.97.190.53_North-Central_1000_52071953_0.4_1.0_0_root_servers_H.json
173,198.97.190.53,North-Central_500.json,area,500.0,1.0,0.4,1.0,1.0,1.0,1.0,verloc_aprox,2,198.97.190.53_North-Central_500_52071749_0.4_1.0_0_root_servers_H.json
174,198.97.190.53,North-Central_1000.json,area,1000.0,1.0,0.4,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_1000_52071953_0.4_1.0_0_root_servers_H.json
175,198.97.190.53,North-Central_500.json,area,500.0,1.0,0.4,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.4_1.0_0_root_servers_H.json
176,198.97.190.53,North-Central_1000.json,area,1000.0,1.0,0.5,1.0,1.0,1.0,1.0,verloc_aprox,2,198.97.190.53_North-Central_1000_52071953_0.5_1.0_0_root_servers_H.json
177,198.97.190.53,North-Central_500.json,area,500.0,1.0,0.5,1.0,1.0,1.0,1.0,verloc_aprox,2,198.97.190.53_North-Central_500_52071749_0.5_1.0_0_root_servers_H.json
178,198.97.190.53,North-Central_1000.json,area,1000.0,1.0,0.5,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_1000_52071953_0.5_1.0_0_root_servers_H.json
179,198.97.190.53,North-Central_500.json,area,500.0,1.0,0.5,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.5_1.0_0_root_servers_H.json
180,198.97.190.53,North-Central_1000.json,area,1000.0,1.0,0.6,1.0,1.0,1.0,1.0,verloc_aprox,2,198.97.190.53_North-Central_1000_52071953_0.6_1.0_0_root_servers_H.json
181,198.97.190.53,North-Central_500.json,area,500.0,1.0,0.6,1.0,1.0,1.0,1.0,verloc_aprox,2,198.97.190.53_North-Central_500_52071749_0.6_1.0_0_root_servers_H.json
182,198.97.190.53,North-Central_1000.json,area,1000.0,1.0,0.6,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_1000_52071953_0.6_1.0_0_root_servers_H.json
183,198.97.190.53,North-Central_500.json,area,500.0,1.0,0.6,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.6_1.0_0_root_servers_H.json
184,198.97.190.53,North-Central_1000.json,area,1000.0,1.0,0.7,1.0,1.0,1.0,1.0,verloc_aprox,2,198.97.190.53_North-Central_1000_52071953_0.7_1.0_0_root_servers_H.json
185,198.97.190.53,North-Central_500.json,area,500.0,1.0,0.7,1.0,1.0,1.0,1.0,verloc_aprox,2,198.97.190.53_North-Central_500_52071749_0.7_1.0_0_root_servers_H.json
186,198.97.190.53,North-Central_1000.json,area,1000.0,1.0,0.7,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_1000_52071953_0.7_1.0_0_root_servers_H.json
187,198.97.190.53,North-Central_500.json,area,500.0,1.0,0.7,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.7_1.0_0_root_servers_H.json
188,198.97.190.53,North-Central_1000.json,area,1000.0,1.0,0.8,1.0,1.0,1.0,1.0,verloc_aprox,2,198.97.190.53_North-Central_1000_52071953_0.8_1.0_0_root_servers_H.json
189,198.97.190.53,North-Central_500.json,area,500.0,1.0,0.8,1.0,1.0,1.0,1.0,verloc_aprox,2,198.97.190.53_North-Central_500_52071749_0.8_1.0_0_root_servers_H.json
190,198.97.190.53,North-Central_1000.json,area,1000.0,1.0,0.8,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_1000_52071953_0.8_1.0_0_root_servers_H.json
191,198.97.190.53,North-Central_500.json,area,500.0,1.0,0.8,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.8_1.0_0_root_servers_H.json
192,198.97.190.53,North-Central_1000.json,area,1000.0,1.0,0.9,1.0,1.0,1.0,1.0,verloc_aprox,2,198.97.190.53_North-Central_1000_52071953_0.9_1.0_0_root_servers_H.json
193,198.97.190.53,North-Central_500.json,area,500.0,1.0,0.9,1.0,1.0,1.0,1.0,verloc_aprox,2,198.97.190.53_North-Central_500_52071749_0.9_1.0_0_root_servers_H.json
194,198.97.190.53,North-Central_1000.json,area,1000.0,1.0,0.9,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_1000_52071953_0.9_1.0_0_root_servers_H.json
195,198.97.190.53,North-Central_500.json,area,500.0,1.0,0.9,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.9_1.0_0_root_servers_H.json
196,198.97.190.53,North-Central_1000.json,area,1000.0,1.0,1.0,1.0,1.0,1.0,1.0,verloc_aprox,2,198.97.190.53_North-Central_1000_52071953_1.0_1.0_0_root_servers_H.json
197,198.97.190.53,North-Central_500.json,area,500.0,1.0,1.0,1.0,1.0,1.0,1.0,verloc_aprox,2,198.97.190.53_North-Central_500_52071749_1.0_1.0_0_root_servers_H.json
198,198.97.190.53,North-Central_1000.json,area,1000.0,1.0,1.0,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_1000_52071953_1.0_1.0_0_root_servers_H.json
199,198.97.190.53,North-Central_500.json,area,500.0,1.0,1.0,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_1.0_1.0_0_root_servers_H.json
200,198.97.190.53,North-Central_500.json,area,500.0,5.0,0.0,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.0_5.0_0_root_servers_H.json
201,198.97.190.53,North-Central_500.json,area,500.0,5.0,0.1,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.1_5.0_0_root_servers_H.json
202,198.97.190.53,North-Central_500.json,area,500.0,5.0,0.2,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.2_5.0_0_root_servers_H.json
203,198.97.190.53,North-Central-section_1.json,mesh,1.0,5.0,0.3,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central-section_1_52651836_0.3_5.0_0_root_servers_H.json
204,198.97.190.53,North-Central_500.json,area,500.0,5.0,0.3,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.3_5.0_0_root_servers_H.json
205,198.97.190.53,North-Central-section_1.json,mesh,1.0,5.0,0.4,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central-section_1_52651836_0.4_5.0_0_root_servers_H.json
206,198.97.190.53,North-Central_500.json,area,500.0,5.0,0.4,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.4_5.0_0_root_servers_H.json
207,198.97.190.53,North-Central-section_1.json,mesh,1.0,5.0,0.5,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central-section_1_52651836_0.5_5.0_0_root_servers_H.json
208,198.97.190.53,North-Central_500.json,area,500.0,5.0,0.5,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.5_5.0_0_root_servers_H.json
209,198.97.190.53,North-Central-section_1.json,mesh,1.0,5.0,0.6,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central-section_1_52651836_0.6_5.0_0_root_servers_H.json
210,198.97.190.53,North-Central_500.json,area,500.0,5.0,0.6,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.6_5.0_0_root_servers_H.json
211,198.97.190.53,North-Central-section_1.json,mesh,1.0,5.0,0.7,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central-section_1_52651836_0.7_5.0_0_root_servers_H.json
212,198.97.190.53,North-Central_500.json,area,500.0,5.0,0.7,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.7_5.0_0_root_servers_H.json
213,198.97.190.53,North-Central-section_1.json,mesh,1.0,5.0,0.8,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central-section_1_52651836_0.8_5.0_0_root_servers_H.json
214,198.97.190.53,North-Central_500.json,area,500.0,5.0,0.8,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.8_5.0_0_root_servers_H.json
215,198.97.190.53,North-Central-section_1.json,mesh,1.0,5.0,0.9,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central-section_1_52651836_0.9_5.0_0_root_servers_H.json
216,198.97.190.53,North-Central_500.json,area,500.0,5.0,0.9,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.9_5.0_0_root_servers_H.json
217,198.97.190.53,North-Central-section_1.json,mesh,1.0,5.0,1.0,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central-section_1_52651836_1.0_5.0_0_root_servers_H.json
218,198.97.190.53,North-Central_500.json,area,500.0,5.0,1.0,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_1.0_5.0_0_root_servers_H.json
219,198.97.190.53,North-Central_500.json,area,500.0,10.0,0.0,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.0_10.0_0_root_servers_H.json
220,198.97.190.53,North-Central_500.json,area,500.0,10.0,0.1,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.1_10.0_0_root_servers_H.json
221,198.97.190.53,North-Central_500.json,area,500.0,10.0,0.2,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.2_10.0_0_root_servers_H.json
222,198.97.190.53,North-Central_500.json,area,500.0,10.0,0.3,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.3_10.0_0_root_servers_H.json
223,198.97.190.53,North-Central_500.json,area,500.0,10.0,0.4,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.4_10.0_0_root_servers_H.json
224,198.97.190.53,North-Central_500.json,area,500.0,10.0,0.5,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.5_10.0_0_root_servers_H.json
225,198.97.190.53,North-Central_500.json,area,500.0,10.0,0.6,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.6_10.0_0_root_servers_H.json
226,198.97.190.53,North-Central_500.json,area,500.0,10.0,0.7,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.7_10.0_0_root_servers_H.json
227,198.97.190.53,North-Central_500.json,area,500.0,10.0,0.8,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.8_10.0_0_root_servers_H.json
228,198.97.190.53,North-Central_500.json,area,500.0,10.0,0.9,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.9_10.0_0_root_servers_H.json
229,198.97.190.53,North-Central_500.json,area,500.0,10.0,1.0,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_1.0_10.0_0_root_servers_H.json
230,198.97.190.53,North-Central_500.json,area,500.0,20.0,0.0,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.0_20.0_0_root_servers_H.json
231,198.97.190.53,North-Central_500.json,area,500.0,20.0,0.1,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.1_20.0_0_root_servers_H.json
232,198.97.190.53,North-Central_500.json,area,500.0,20.0,0.2,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.2_20.0_0_root_servers_H.json
233,198.97.190.53,North-Central_500.json,area,500.0,20.0,0.3,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.3_20.0_0_root_servers_H.json
234,198.97.190.53,North-Central_500.json,area,500.0,20.0,0.4,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.4_20.0_0_root_servers_H.json
235,198.97.190.53,North-Central_500.json,area,500.0,20.0,0.5,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.5_20.0_0_root_servers_H.json
236,198.97.190.53,North-Central_500.json,area,500.0,20.0,0.6,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.6_20.0_0_root_servers_H.json
237,198.97.190.53,North-Central_500.json,area,500.0,20.0,0.7,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.7_20.0_0_root_servers_H.json
238,198.97.190.53,North-Central_500.json,area,500.0,20.0,0.8,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.8_20.0_0_root_servers_H.json
239,198.97.190.53,North-Central_500.json,area,500.0,20.0,0.9,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.9_20.0_0_root_servers_H.json
240,198.97.190.53,North-Central_500.json,area,500.0,20.0,1.0,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_1.0_20.0_0_root_servers_H.json
241,198.97.190.53,North-Central_500.json,area,500.0,30.0,0.0,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.0_30.0_0_root_servers_H.json
242,198.97.190.53,North-Central_500.json,area,500.0,30.0,0.1,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.1_30.0_0_root_servers_H.json
243,198.97.190.53,North-Central_500.json,area,500.0,30.0,0.2,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.2_30.0_0_root_servers_H.json
244,198.97.190.53,North-Central_500.json,area,500.0,30.0,0.3,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.3_30.0_0_root_servers_H.json
245,198.97.190.53,North-Central_500.json,area,500.0,30.0,0.4,1.0,1.0,1.0,1.0,constant_1.52,2,198.97.190.53_North-Central_500_52071749_0.4_30.0_0_root_servers_H.json
